code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_la	product_name_nl	product_name_pt	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_cs	origin_es	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	fructose_value	fructose_unit	polyols_value	polyols_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	bicarbonate_value	bicarbonate_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_fr	warning_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8437019116101			es					Mermelada de pera con moscatel																	245 g				La Morilla	la-morilla		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de peras	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:pear-jams			España	en:spain			0																													100g	100g			126.68000030518	kcal	0.45	g	0.059999998658895	g	34.25	g	15	g			0.66000002622604	g	0.34000000357628	g	0.136000001430512	g			126.68000030518	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	4	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8436020370854			es					Confitura extra light higo																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de higos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:figs-jams	Ecológico, Ecológico UE, ES-ECO-024-MU, Sin bisfenol A	en:organic,en:eu-organic,en:es-eco-024-mu,en:no-bisphenol-a	España	en:spain			0																													100g	100g	716	kJ	168	kcal	0.5	g	0.1	g	41	g	35	g			1.1	g	0.1	g	0.04	g			716	kJ																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	75	1	31024	-5	-15	1	15																App - yuka, Apps
8436020370717			es					Mermelada de pimiento rojo asado																					Selección Gourmet	seleccion-gourmet		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams	Sin bisfenol A	en:no-bisphenol-a	España	en:spain			0																													100g	100g			188	kcal	0.5	g	0.1	g	45	g	44	g			0.9	g	0.38	g	0.152	g			188	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8436020370694			es					Mermelada de arándanos													Mermelada extra de arándanos con azúcar de caña				110 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de arándanos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Ecológico, Ecológico UE, Punto Verde, Sin bisfenol A, Consejo de Agricultura Ecologica de la Región de Murcia	en:organic,en:eu-organic,en:green-dot,en:no-bisphenol-a,es:consejo-de-agricultura-ecologica-de-la-region-de-murcia	España	en:spain			0																		Arándanos 70%, azúcar de caña 29%, zumo de limón, pectina.											100g	100g	732	kJ	172	kcal	0.5	g	0.1	g	42	g	39	g			0.5	g	0.02	g	0.008	g			732	kJ																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	8	b	75	1	31024	-5	-15	1	15																App - Yuka, Apps
8436020370052			es					Membrillo confitura extra light con sirope de arce																	265 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, en:Quince jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:quince-jams	Sin bisfenol A	en:no-bisphenol-a	España	en:spain			0																		Membrillo 70%, sirope de agave* 29%, zumo de limón* y pectina espesante). *Procedente de agricultura ecolágica.											100g	100g			181	kcal	0.5	g	0.10000000149012	g	45	g	39	g			0.30000001192093	g	0.11999999731779	g	0.047999998927116	g			181	kcal																															70	%																														en:sweets	en:sugary-snacks,en:sweets	1	en:1-unprocessed-or-minimally-processed-foods	c	8	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8436027671213			en					Mermelada extra																								Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Apricot jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams			Spain	en:spain			0		Spain	en:spain															INGREDIENTS: apricot 74,5%, fructose, lemon juice and gelling agent: pectins. content. Prepared with 74,5 g of fruit per 100 g.											100g	100g			155	kcal	0.5	g	0.1	g	24	g	3.9	g			0.09	g							155	kcal																																			1	en:jar	en:glass																									en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	unknown		a	91		31037	3	-2	0	0																App - elcoco, Apps, App - yuka, App - El CoCo, App - smoothie-openfoodfacts
8427406077207			es					Mermelada de naranja amarga																					Cal Valls	cal-valls		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams	Ecológico, Ecológico UE, ES-ECO-019-CT, Punto Verde	en:organic,en:eu-organic,en:es-eco-019-ct,en:green-dot	España	en:spain			0																													100g	100g			191	kcal	0	g	0	g	49	g	40	g			0	g	0	g	0	g			191	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	9	b	79	1	31039	-5	-15	1	15																App - yuka, Apps
8427406076903			fr						Crema de arandano																				Cal Valls	cal-valls		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de myrtilles"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Bio, Bio européen, ES-ECO-019-CT, Point Vert	en:organic,en:eu-organic,en:es-eco-019-ct,en:green-dot	France, Espagne	en:france,en:spain			0																													100g	100g			125	kcal	0.1	g	0	g	32.9	g	28.2	g			0.8	g	0	g	0	g			125	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	6	b	75	1	31024	-5	-15	1	15																App - yuka, Apps, App - El CoCo
8423903047842			es					Compota de Arandanos																					Biocop	biocop		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de arándanos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Sin gluten, Ecológico, Vegetariano, Vegano	en:no-gluten,en:organic,en:vegetarian,en:vegan	España	en:spain			0																													100g	100g			157	kcal	0.5	g	0.1	g	38	g	35	g			0.6	g	0.2	g	0.08	g			157	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	7	b	60	1	31024	-5	-15	1	0																App - yuka, Apps, App - El CoCo
24042741			es					Confitura extra de melocoton	Confitura extra de melocoton																				Tamara	tamara		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de melocotón	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:peach-jams			España, en:Francia	en:spain,en:francia			0																		melocotón, azúcar, abe de gluces y fructosa, acidulante ando citrico gelificante: pectinas	"ba de melbcotón
d S0 grames de fruta par t0
ns entes meocoton,auica
abe degiace y fructosa, acidlgite
ado cti gelkante: pectinas
serar eugat thresco y seca, Una ea
eto conservar ep el ingortnoy
suinir antes de 28 Ph Consu
preferentemente ante
ste ve2se tapa"										100g	100g			244	kcal	0.5	g	0.1	g	59	g	56	g			0.5	g	0	g	0	g			244	kcal																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	11	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
5010525219998			en																										Morrisons	morrisons		Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, Raspberry jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams	Vegetarian, Vegan	en:vegetarian,en:vegan	Spain	en:spain			0																													100g	100g	1032	kJ	243	kcal	0.1	g	0	g	59.3	g	58.5	g	1.4	g	0.5	g	0.16	g	0.064	g			1032	kJ																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	c	50	1	31062	-5	-15	1	0																App - smoothie-openfoodfacts, Apps
8433329059671			es					Mermelada extra frutos rojos																					El Corte Inglés	el-corte-ingles		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams	Sin conservantes	en:no-preservatives	España	en:spain	El Corte Inglés	el-corte-ingles	0																													100g	100g			180	kcal	0.5	g	0	g	44	g	43	g			0.5	g	0	g	0	g			180	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	10	b	60	1	31024	-5	-15	1	0																App - yuka, Apps, App - El CoCo
3270190127512	31989		fr					Confitura Extra FRESA	Confiture de fraises		Confettura extra FRAGOLA		Extra Confituur AARDBEI								Confitura extra de fresa procedente de la agricultura ecológica.	Confiture extra de fraises issue de l'agriculture biologique.	Confettura extra di fragole da agricoltura biologica	Extra confituur van aardbeien afkomstig uit de biologische landbouw.	360 g	100g	Bocal, Bocal verre, Couvercle métal	en:jar,fr:bocal-verre,fr:couvercle-metal	Carrefour Bio, Carrefour	carrefour-bio,carrefour		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Fabriqué en France, Nutriscore, AB Agriculture Biologique	en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:made-in-france,en:nutriscore,fr:ab-agriculture-biologique	France, Italie, Espagne	en:france,en:italy,en:spain	Carrefour, carrefour.fr	carrefour,carrefour-fr	0		Agriculture UE / non UE, Fraises d'Europe et/ou du Maroc, Sucre de canne cultivé en Thaïlande ou en Amérique Latine	fr:agriculture-ue-non-ue,fr:fraises-d-europe-et-ou-du-maroc,fr:sucre-de-canne-cultive-en-thailande-ou-en-amerique-latine			France,ANDROS SNC	france,andros-snc			Prodotto in Francia per EMB 46029 A per Interdis.		EMB 46029A	emb-46029a					"Azúcar de caña*, fresas*, zumo de limón concentrado*, gelificante: pectinas de frutas. *ecológico. 
Preparado con 50 g de fruta por 100 g de producto acabado.
Contenido total en azúcares: 60 g por 100 g de producto acabado."	"Fraises*, sucre de canne*, jus de citrons concentré*, gélifiant : pectines de fruits. *biologique.
Préparée avec 55 g de fruits pour 100 g de produit fini. 
Teneur totale en sucres : 60 g pour 100 g."	"Zucchero di canna*, fragole*, succo di limone concentrato*, gelificante: pectine.
*Ingredienti da agricoltura biologica.
Frutta utilizzata: 50 g per 100 g.
Zuccheri totali: 60 g per 100 g."	"Aardbeien*, rietsuiker*, geconcentreerd citroensap*, geleermiddel: vruchtenpectinen. *biologisch.
Bereid met 55 g vruchten per 100 g. 
Totaal gehalte aan suikers 60 g per 100 g."								100g	100g	1029	kJ	242	kcal	0	g	0	g	58	g	57	g	2.4	g	0	g	0	g	0	g			1029	kJ																															50	%				en:lid	en:metal					en:jar	en:glass						Una vez abierto, conservar en el frigorífico y consumir en 10 días.	"À conserver au réfrigérateur après ouverture et à consommer dans les 10 jours qui suivent. Pour une dégustation optimale, à consommer de préférence avant le / N° de lot : voir la date figurant sur le couvercle."	Dopo l'apertura conservare in frigorifero e consumare entro 10 giorni.	Eens geopend, in de koelkast bewaren en binnen 10 dagen consumeren. Ten minste houdbaar tot / Lotnr.: zie datum op deksel.					N° Cristal 09 69 39 7000	Interdis - TSA 91431 - 91343 MASSY Cedex - France		Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	10	a	86		31024	-5	-4	0	15																App - yuka, Apps, Producers, Producer - carrefour, App - Open Food Facts
