code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_hu	product_name_it	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	lactose_value	lactose_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-e_value	vitamin-e_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	molybdenum_value	molybdenum_unit	iodine_value	iodine_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	cocoa_value	cocoa_unit	carbon-footprint_value	carbon-footprint_unit	beta-glucan_value	beta-glucan_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_weight_measured	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	conservation_conditions_pl	conservation_conditions_ro	warning_fr	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	preparation_pl	preparation_ro	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	customer_service_pl	customer_service_ro	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
7394376615849			es					Bio bebida de avena		Bebida Avena Oatly Bio																					1L				Oatly	oatly		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Ecológico, Ecológico UE, FSC, FSC Mixto, Punto Verde, SE-EKO-01, en:Ecológico	en:organic,en:eu-organic,en:fsc,en:fsc-mix,en:green-dot,en:se-eko-01,en:ecologico	España	en:spain			0											FSC-C014047	fsc-c014047					Agua, avena* 10%, sal marina. *De cultivo biologico.														100g	100g			37	kcal	0.5	g	0.1	g	6.7	g	4.1	g			1	g	0.1	g	0.04	g			37	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	3	en:3-processed-foods	b	0	b	67	1	18905	-5	-15	1	15															App - yuka, Apps, app-elcoco
5411188132110			sv					Barista gluten free oat		Boisson avoine sans gluten ALPRO							Barista for professionals oat														1 l		en:multilayer-composite, Tetra Pak, Tetra Brik Aseptic	en:multilayer-composite,en:tetra-pak,en:tetra-brik-aseptic	Alpro	alpro		Växtbaserad mat och dryck, Drycker, Växtbaserad mat, Spannmål och Potatisar, en:Dairy substitutes, Spannmål och deras produkter, en:Milk substitutes, Växtbaserade drycker, en:Plant-based milk alternatives, en:Cereal-based drinks, Havredrycker	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Glutenfri, Vegetarisk, Vegansk, Europeiska Vegetariska Unionen, Europeiska Vegetariska Unionen Vegan, Inget tillsat socker, Laktosfri, en:With Sunflower oil	en:no-gluten,en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:no-added-sugar,en:no-lactose,en:with-sunflower-oil	Kina, Finland, Spanien	en:china,en:finland,en:spain	K-Citymarket	k-citymarket	0											FSC-C014047	fsc-c014047					Oat Base [Water, Oat(12%)], Sunflower oil, Sea salt, Vitamins [B2, B12, D2]	Kaurapohja (vesi, kaura (12%)], auringonkukkaöljy, merisuola, vitamiinit (B2, B12, D2).							Havrebas (vatten, havre (12%)], solrosolja, havssalt, vitaminer (B2, B12, D2).	Gluten	en:gluten				100g	100g	254	kJ	61	kcal	3.1	g	0.4	g	7.9	g	3.8	g	0	g	0.3	g	0.1	g	0.04	g			254	kJ																																																												en:brick	en:tetra-brik-aseptic																																				en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	3	en:3-processed-foods	b	0	b	63		18905	-5	-4	0	0															App - yuka, Apps, App - El CoCo, App - Open Food Facts, App - smoothie-openfoodfacts
8437011502353			fr							Bebida De Avena Choco Calcium																									naturgreen	naturgreen		"Aliments et boissons à base de végétaux, Boissons, Produits laitiers, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Boissons à l'avoine"	en:plant-based-foods-and-beverages,en:beverages,en:dairies,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Bio, Végétarien, Végétalien, Sans lactose	en:organic,en:vegetarian,en:vegan,en:no-lactose	France, Espagne	en:france,en:spain			0																															100g	100g			60	kcal	1.8	g	0.3	g	9.4	g	7.1	g			0.9	g	0.1	g	0.04	g			60	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	c	52	1	18905	-5	-15	1	0															App - elcoco, App - yuka, Apps, App - El CoCo
5411188129554			fr		"Haferdrink „No sugars“"					Oat. Haffer no sugars																					1l		Tetra Pak	en:tetra-pak	Provamel	provamel		"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Boissons à l'avoine"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Peu ou pas de sucre, Bio, Végétarien, Bio européen, Agriculture non UE, Végétalien, BE-BIO-01, Certifié par Certisys, Agriculture UE, Agriculture UE/Non UE, en:FSC, Sans lactose, Sans sucre, Nutriscore, Nutriscore B, AB Agriculture Biologique	en:low-or-no-sugar,en:organic,en:vegetarian,en:eu-organic,en:non-eu-agriculture,en:vegan,en:be-bio-01,en:certified-by-certisys,en:eu-agriculture,en:eu-non-eu-agriculture,en:fsc,en:no-lactose,en:no-sugar,en:nutriscore,en:nutriscore-grade-b,fr:ab-agriculture-biologique	Belgique, France, Allemagne, Espagne	en:belgium,en:france,en:germany,en:spain	Alnatura,dm,carrefour.fr	alnatura,dm,carrefour-fr	0							8560 Wevelgern,Belgien	8560-wevelgern,belgien			FSC-C014047	fsc-c014047		"Haferbasis* (Wasser, _Hafer_* (8,4%)), Sonnenblumenöl*, Meersalz
* aus kontrolliert biologischem Anbau."					jus d'avoine* (eau, avoine* (8,4%)), huile de tournesol*, sel marin							Gluten	en:gluten				100g	100g	143	kJ	34	kcal	1.4	g	0.2	g	5.2	g	0	g	0	g	0.2	g	0.08	g	0.032	g			143	kJ																																																												en:brick	en:tetra-pak																																				en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	3	en:3-processed-foods	b	0	b	78		18905	-5	-4	0	15															App - yuka, Apps, App - El CoCo, App - Open Food Facts, App - Speisekammer
09525616			es					Bebidas de avena																							1L				Vemondo	vemondo		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain	Lidl	lidl	0																	Agua, 14% avena, sales cálcicas de ácido ortofosfórico, vitamina D, sal, estabilizante: goma gellan.														100g	100g	196	kJ	46	kcal	0.8	g	0.1	g	8.3	g	6.3	g	0.2	g	1.4	g	0.07	g	0.028	g			196	kJ																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps, App - smoothie-openfoodfacts
8433329080101			es					Bio bebida de avena																											El Corte Inglés	el-corte-ingles		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Ecológico, Ecológico UE, Sin lactosa	en:organic,en:eu-organic,en:no-lactose	España	en:spain	El Corte Inglés	el-corte-ingles	0																															100g	100g			37	kcal	0.5	g	0	g	6.7	g	4.1	g			1	g	0.11	g	0.044	g			37	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	0	b	67	1	18905	-5	-15	1	15															App - yuka, Apps
4056489410744			es					Bebida de Avena Macchiato																							1 litro				Vemondo,Lidl	vemondo,lidl		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de café, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:coffee-drinks,en:oat-based-drinks	Vegetariano, Vegano, Nutriscore, Rainforest Alliance, V-Label International	en:vegetarian,en:vegan,en:nutriscore,en:rainforest-alliance,es:v-label-international	España	en:spain			0																	Agua, 15 % avena, 0,7% café soluble, sales cálcicas de ácido ortofosfórico, vitamina D (ergocalciferol), vitamina A (acetato de retinilo), aromas, sal, estabilizante: goma gellan.														100g	100g			52	kcal	0.8	g	0.1	g	9.6	g	6.1	g	0.2	g	1.4	g	0.07	g	0.028	g			52	kcal																																																																																																	en:teas-and-herbal-teas-and-coffees	en:beverages,en:teas-and-herbal-teas-and-coffees	4	en:4-ultra-processed-food-and-drink-products	e	13	b	62	1	18905	-5	-15	1	10															App - Yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
8480013721079			es					Bebida de Avena																											Spar	spar		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain	Spar	spar	0																															100g	100g			46	kcal	0.8	g	0.1	g	8.3	g	6.3	g	0.5	g	1.4	g							46	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	unknown		c	52	1	18905	-5	-15	1	0															App - Yuka, Apps
8410297962059			es					Hostelería alpro avena																											Central Lechera Asturiana,Alpro	central-lechera-asturiana,alpro		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Sin lactosa	en:no-lactose	España	en:spain			0																	Agua, avena (gluten) (12%), aceite de girasol, fibra de agave, sal marina									Gluten	en:gluten				100g	100g			47	kcal	1.3	g	0.5	g	8.1	g	3.9	g			0.3	g	0.09	g	0.036	g			47	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	3	en:3-processed-foods	b	0	c	52	1	18905	-5	-15	1	0															App - yuka, Apps
8410297962493			es					Bebida de avena																														Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain			0																															100g	100g			60	kcal	2	g	0.3	g	9.3	g	4.5	g	0.2	g	1.2	g	0.07	g	0.028	g			60	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	0	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps
8410297962516			es					Vegetanea bebida avena																							6 x 1 l				Asturiana	asturiana		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks			España	en:spain			0																															100g	100g			51	kcal	0.7	g	0.1	g	10	g	6.6	g	0.1	g	1.1	g	0.01	g	0.004	g			51	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	c	52	1	18905	-5	-15	1	0															App - Yuka, Apps, App - El CoCo
4056489689744			es					Bebida de Avena Ni Mu Semi																							1L	250 ml	09001, Burgos, C/Montes de Oca, España. para Lidl Supermercados, Este envase contiene 4 raciones de 250 ml. Frías Nutrición, Pol. Ind. Villalonquéjar, S.A.U., S.A.U. Contenido neto: 1L 33 FSC www.fsc.org MIXTO Cartón | Apoyando la silvicultura responsable FSC C014047 SEPARAR PARA RECICLAR 84 772689 687950 +, Nº 24	es:09001,es:burgos,es:c-montes-de-oca,es:espana-para-lidl-supermercados,es:este-envase-contiene-4-raciones-de-250-ml-frias-nutricion,es:pol-ind-villalonquejar,es:s-a-u,es:s-a-u-contenido-neto-1l-33-fsc-www-fsc-org-mixto-carton-apoyando-la-silvicultura-responsable-fsc-c014047-separar-para-reciclar-84-772689-687950,es:n-24	Vemondo	vemondo		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, FSC, FSC Mixto, Nutriscore, Nutriscore A	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:fsc-mix,en:nutriscore,en:nutriscore-grade-a	España	en:spain	lidl	lidl	0		España	en:spain								FSC-C014047	fsc-c014047					Agua, 8% avena, fibra de acacia, aceite de girasol alto oleico, sales cálcicas de ácido ortofosfórico (calcio), proteína de guisante, corrector de acidez: fosfatos de potasio; emulgente: sucroésteres de ácidos grasos; estabilizante: goma gellan; aromas naturales, sal, vitaminas D (ergocalciferol) y B12 (cianocobalamina). Puede contener trazas de soja y frutos de cáscara. 2											Frutos de cáscara, Soja	en:nuts,en:soybeans		serving	100g																																																																																																																									en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	unknown		b	60	1	18905	3	-15	1	0															App - El CoCo, Apps, App - smoothie-openfoodfacts
9020200013199			de		Bio Hafer Drink																Getränk aus hafer biologischen. Ohne Zuckerzusatz										1 l		en:multilayer-composite, Tetra Pak, Fsc, Green dot	en:multilayer-composite,en:tetra-pak,de:fsc,de:green-dot	Joya	joya		Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Samen, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Getreidekörner, Pflanzenmilch, Getreidemilch, Hafermilch, Hafer	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:seeds,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:cereal-grains,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks,en:oat	"Glutenfrei, Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, EG-Öko-Verordnung, DE-ÖKO-001, FSC, FSC Mix, Grüner Punkt, Hergestellt in Deutschland, Ohne Zuckerzusatz, en:FSC C014047"	en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,de:eg-öko-verordnung,en:de-oko-001,en:fsc,en:fsc-mix,en:green-dot,en:made-in-germany,en:no-added-sugar,en:fsc-c014047	"Österreich, Tschechien, Deutschland, Spanien"	en:austria,en:czech-republic,en:germany,en:spain	Carrefour,Globus	carrefour,globus	0		"Österreich, Niederösterreich, Waldviertel"	en:austria,de:niederösterreich,de:waldviertel				Deutschland	deutschland			FSC-C014047	fsc-c014047		Haferbasis 99,5% (Wasser, _Vollkornhafer_ 11,5%), Sonnenblumenöl, Salz.		"oat base 99,5% (water, whole grain oats * 11,5%), sunflower oil*, salt,
(*organic agriculture-ec control system)"										Gluten	en:gluten	Schalenfrüchte, Soja	en:nuts,en:soybeans		100g	100g	177	kJ	42	kcal	0.8	g	0.1	g	7.7	g	4.5	g	0.7	g	0.7	g	0.1	g	0.04	g			177	kJ																																																												en:brick	en:tetra-pak																																				en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	3	en:3-processed-foods	b	0	c	50		9310	4	-4	0	15															App - yuka, Apps, App - InFood, App - Open Food Facts
