code	producer_product_id	lc	product_name_ar	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyols_value	polyols_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_shape	packaging_1_material	packaging_2_shape	packaging_2_material	packaging_3_shape	packaging_3_material	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_es	warning_fr	warning_it	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	data_sources
8410387111688		es					Croissant choco																			Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			522	kcal	34	g	14	g	49	g	18	g			4.3	g	1.1	g	0.44	g	522	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	23	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8410087122465		es					Croissants																	dulcesol	dulcesol	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, en:Botanas, en:Galletas y pasteles, en:Pasteles, en:Snacks dulces	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:botanas,en:galletas-y-pasteles,en:pasteles,en:snacks-dulces			España	en:spain			0																										100g	100g			467	kcal	28	g	14	g	46	g	12	g			6.7	g	0.75	g	0.3	g	467	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - elcoco, App - El CoCo
2072856002000		es					Croissant recto gourmet																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			367	kcal	24	g	16	g	30	g	1.1	g			7.3	g	2	g	0.8	g	367	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	22	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2991751002253		es					Croissant																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Sin aditivos	en:no-additives	España	en:spain	Carrefour	carrefour	0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2910687002755		es					Minicroissant x12 variados																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain	Carrefour	carrefour	0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8431876295344		es					Mini croussants bañados al cacao																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Bolleria, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:pastries,en:croissants	Ecológico, Nutriscore, Nutriscore E	en:organic,en:nutriscore,en:nutriscore-grade-e	España	en:spain	Carrefour	carrefour	0															Harina de trigo 35%, grasa y aceites vegetales (palma, girasol, soja) en proporción variable, cobertura especial con grasa vegetal 16% [azúcar, grasas vegetales (palmiste, palma) en proporción variable, cacao magro en polvo 17% (2,7% en el producto acabado), emulgente: lecitinas de soja, aroma] azúcar, dextrosa, emulgentes: monoglicéridos y diglicéridos de ácidos grasos, suero lácteo en polvo, huevo, proteínas de la leche, levadura, sal, conservadores: propionato cálcico y sorbato potásico, aromas, gluten de trigo, estabilizante: goma guar, agente de tratamiento de la harina: ácido ascórbico, colorante: carotenos.						Huevos, Gluten, Leche, Soja	en:eggs,en:gluten,en:milk,en:soybeans	Frutos de cáscara, Granos de sésamo	en:nuts,en:sesame-seeds		100g	100g	2083	kJ	499	kcal	30	g	18	g	59	g	21	g	2.9	g	6.4	g	0.62	g	0.248	g	2083	kJ							0	g																										en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	19	c	58	1	7602	-5	-15	1	0	-10	App - yuka, Apps, Producers, Producer - carrefour-espana
2902216003159		es					Croissant mantequilla																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain	Carrefour	carrefour	0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	61	1	7620	-5	-15	1	0		App - yuka, Apps
3560070870165		es					Petits Croissants Bañados En Cacao (12U)																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain	Carrefour	carrefour	0															"Harina De Trigo 35%, Grasa , Aceites Vegetales (Palma, Girasol, Soja) En Proporción Variable, Cobertura Especial Con Grasa Vegetal 16% [Azúcar, Grasas Vegetales (Palmiste, Palma) En Proporción Variable, Cacao Magro En Polvo 17% (2,7% En El Producto Acabado), Emulgente: Lecitinas De Soja, Aroma], Azúcar, Dextrosa, Emulgentes: Monoglicéridos , Diglicéridos De Ácidos Grasos , Ésteres Monoacetil , Diacetil Tartáricos De Monoglicéridos , Diglicéridos De Ácidos Grasos, Suero Lácteo En Polvo, Huevo, Proteínas De La Leche, Levadura, Sal, Conservadores: Propionato Cálcico , Sorbato Potásico, Aromas, Gluten De Trigo, Estabilizante: Goma Guar, Agente De Tratamiento De La Harina: Ácido Ascórbico, Colorante: Carotenos"						Huevos, Gluten, Leche, Frutos de cáscara, Granos de sésamo, Soja, Gluen	en:eggs,en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans,es:gluen	Frutos de cáscara, Granos de sésamo	en:nuts,en:sesame-seeds		100g	100g	2083	kJ	499	kcal	30	g	18	g	50	g	21	g	2.9	g	6.4	g	0.62	g	0.248	g	2083	kJ							0	g																										en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	19	c	58	1	7602	-5	-15	1	0	-10	App - yuka, Apps, Producers, Producer - carrefour-espana
8437009743225		es					Croissants artesanos minis																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			408	kcal	17.200000762939	g	9.8999996185303	g	55	g	22	g			7.5	g	1.2	g	0.48	g	408	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	23	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2384692000295		es					Croissant de mantequilla																	Mercadona	mercadona	Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																	0	g	0	g																																				en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - yuka, App - El CoCo
8480017175335		es					Croissant Integral Vital DIA																	Dia	dia	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Sin azúcares añadidos	en:no-added-sugar	España	en:spain			0																										100g	100g			429	kcal	26	g	13	g	41	g	1.3	g			8.1	g	1.03	g	0.412	g	429	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	19	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - El CoCo
8480017567802		es					Croissant Mantequilla 6 unidas																	la hornada del dia	la-hornada-del-dia	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain			0																										100g	100g			1	kcal	1	g	1	g	1	g	1	g			1	g	1	g	0.4	g	1	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	c	4	b	61	1	7620	-5	-15	1	0		App - yuka, Apps, App - El CoCo
2411265000991		es					Croissant recto																	hiper dino	hiper-dino	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			433.9	kcal	24.6	g	13.6	g	42.2	g	6.5	g			8.8	g	1.4	g	0.56	g	433.9	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	22	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
232846920000100029000293		es					Croissant mantequilla																	mercadona	mercadona	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2618312001004		en				Croissant recto eroski																		eroski	eroski	Snacks, Sweet snacks, Biscuits and cakes, Sweet pastries and pies, Cakes, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			Spain	en:spain	Eroski	eroski	0														"S tA2neFPEES
go e , ,
11
e e2 c ely
regr ,n1A
rt HaaePS
10 SOA
ul
ERRaac:21A
REDgtaa4UD
RIL
corerL
Ayur0:US
ral elnU
A Acue3ueD AR DO
lea0
ALC
Id eLCT
Mea-1 :C1
rs
a"												100g	100g			0	kcal													0	g	0	g	0	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2411265001325		es					Croissant Recto 95GR																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Punto Verde	en:green-dot	España	en:spain			0																										100g	100g			434	kcal	24.58	g	13.59	g	42.25	g	6.54	g			8.76	g	1.35	g	0.54	g	434	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	21	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
24012676		ar																						Dulce Rosa	dulce-rosa	en:Snacks, en:Sweet snacks, en:Sweet pastries and pies, en:Viennoiseries, en:Croissants	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:croissants			"إسبانيا"	en:spain			0																									true	100g	100g			447	kcal	27.7	g	12.7	g	41.8	g	7.9	g			7	g	0.35	g	0.14	g	447	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	17	b	68	1	7602	-5	-15	1	0		App - yuka, Apps, App - El CoCo
8480010167313		es					Croissant																	Eroski	eroski	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			368	kcal	13	g	6.5	g	53	g	11	g			7.9	g	0.68	g	0.272	g	368	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	15	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2090778001994		es																						alcampo	alcampo	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - El CoCo
8414768001056		es																								Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - El CoCo
2902216002800		es					Croissant Mantequilla																	Carrefour	carrefour	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain	Carrefour	carrefour	0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	61	1	7620	-5	-15	1	0		App - elcoco, Apps, App - yuka, App - El CoCo
8421615000414		es					Mini croissant integral													300 g						Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			346	kcal	14.5	g	7.6	g	46.5	g	10.9	g			7.6	g	0.7	g	0.28	g	346	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	16	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8480010082159		es					Mini Croissants																	Eroski	eroski	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			489	kcal	29	g	15	g	49	g	12	g			7	g	0.9	g	0.36	g	489	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	21	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8410087122441		es			Petit croissants bañados de cacao	Petit croissants bañados de cacao	Petit croissants bañados de cacao	Petit croissants bañados de cacao	Petit croissants bañados de cacao	Petit croissants bañados de cacao	Petit croissants bañados de cacao		Petit Croissant Kakao. Backwaren	Petit croissant cocoa. Bakery product	Petit croissant al cacao. Producto de bollería	Petit croissant au cacau. Produit de boulangerie	Petit croissant cacao. Prodotto da forno	Petit croissant cacao. Bakkersproduct	Petit croissant de cacau. Produto de panificação	165g	15g			Dulcesol	dulcesol	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissant de chocolate, Croissant de chocolate envasado	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:chocolate-croissant,en:chocolate-croissant-prepacked	Punto Verde	en:green-dot	España	en:spain	Supercor	supercor	0				Spain	spain								"_Weizenmehl_, pflanzliche Fette (Palm, Palmkern) in veränderlichen gewichtsanteilen, Zucker, entfettetes Zakaopulver (2%), Traubenzucker, Pflanzenöle (Sonnenblume, Soja) In veränderlichen gewichtsanteilen, _Molkepulver_ (_Milch_), _Ei_ (1%), Hefe, Emulgatoren (E-471, E-472e, _Sojalecithin_), Speisesalz, _Milcheiweiß_, Konservierungsstoff (E-282, E-202), Aromen, _Weizengluten_, Stabilisator (E-412), Farbstoff (Carotin), Verdickungsmittel (E-415)."	_Wheat_ flour, vegetable fats (palm, palm kernel) in varying proportions, sugar, fat-reduced cocoa powder (2%), dextrose, vegetable oils (sunflower, soya) in varying proportions, _whey_ powder (_milk_), _egg_ (1%), yeast, emulsifiers (E-471, E-472e, _soya_ lecithin), salt, _milk_ proteins, preservatives (E-282, E-202), flavourings, _wheat gluten_, stabiliser (E-412), colour (carotenes), thickener (E-415).	Harina de _trigo_, grasas vegetales (paima, palmiste) en proporción varlable, azúcar, cacao desgrasado en polvo (2%), dextrosa, aceites vegetales (girasol, soja) en proporción variable, _suero de leche_ en polvo, _huevo_ (1%), levadura, emulgentes (E-471, E-472e, lecitina de _soja_), sal, proteínas de la _leche_, conservadores (E-282, E-202), aromas, _gluten de trigo_, estabilizante (E-412), colorante (carotenos), espesante (E-415).	Farine de _blé_, graisses végétales (palme, palmiste) en proportion variable, sucre, cacao dégraissé en poudre (2%), dextrose, huiles végétales (tournesol, soja) en proportion variable, _lactosérum_ en poudre (_lait_), _oeuf_ (1%), levure, émulsifiants (E-471, E-472e, lécithine de _soja_), sel, protéines de _lait_, conservateurs (E-282, E-202), arômes, _gluten de blé_, stabilisant (E-412), colorant (caroténoïdes), épaississant (E-415).	Farlna di _frumento_, grassi vegetali (palma, palmisti) in proporzione variabile, zucchero, cacao magro in polvere (2%), destrosio, oli vegetali (girasole, soia) in proporzione variabile, _siero di latte_ in polvere, _uovo_ (1%), lievito, emulsionanti (E-471, E-472e, lecitina di _soia), sale, proteine del _latte_, conservanti (E-282, E-202), aromi, _glutine di grano_, stabilizzanti (E-412), coloranti (caroteni), addensanti (E-415).	_Tarwemeel_, plantaardige vetten (palm, palmpit) in wisselende verhoudingen, suiker, magerecacaopoeder (2%), dextrose, plantaardige oliën (zonnebloem, soja) in wisselende verhoudingen, _weipoeder_ (_melk_), _ei_ (1%), gist, emulgatoren (E-471, E-472e, _sojalecithine_), zout, _melkeiwitten_, conserveermiddel (E-282, E-202), aromas, _tarwegluten_, stabilisator (E-412), kleuren (carotenen) verdikkingsmiddel (E-415).	Farinha de _trigo_, gorduras vegetais (palma, palmiste) em proporções variáveis, açúcar, cacau magro em pó (2%), dextrose, óleos vegetais (girassol, soja) em proporções variåveis, _soro de leite_ em pó, _ovo_ (1%), levedura, emulsionantes (E-471, E-472e, _lecitina de soja_), sal, proteinas do _leite_, conservantes (E-282, E-202), aromas, _glúten de trigo_, estabilizador (E-412), corante (carotenos), espessante (E-415).		Huevos, Gluten, Leche, Soja, Gluten de trigo, Suero de leche, Gluten de trigo, Suero de leche	en:eggs,en:gluten,en:milk,en:soybeans,es:gluten-de-trigo,es:suero-de-leche,es:gluten-de-trigo,es:suero-de-leche	Frutos de cáscara, Granos de sésamo	en:nuts,en:sesame-seeds		100g	100g	2054	kJ	492	kcal	29	g	18	g	50	g	21	g	3	g	6.3	g	0.63	g	0.252	g	2054	kJ																																	https://dulcesol.com/producto/petit-croissant-ba-ado/	en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	19	d	34	1	7733	-5	-15	1	0	-10	App - yuka, Apps, App - El CoCo, App - Open Food Facts
2411265001165		es					Croissant recto																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g			434	kcal	24.58	g	13.59	g	42.25	g	6.54	g			8.76	g	1.35	g	0.54	g	434	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	21	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2606519001927		es					Croissant recto gourmet																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																	0	g	0	g																																				en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2640049001750		es					Croissant recto																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - yuka, Apps
2602558001690		es					Croissant mig bany																			Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants	Punto Verde	en:green-dot	España	en:spain			0																										100g	100g			499	kcal	31.5	g	18.3	g	46.5	g	21.5	g			7.5	g	0.96	g	0.384	g	499	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	24	b	68	1	7602	-5	-15	1	0		App - yuka, Apps
8437003248313		es					Croissant largo													200 g				rio	rio	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			Dinamarca, España	en:denmark,en:spain			0															Harina de TRIGO, aceites y grasas vegetales de (palma, SOJA y girasol), agua, emulgentes (E-471), sal, acidulante (E-330), aroma y colorante (E-160ai), agua, azúcar, levadura, sal y antiapelmazante E-536, mejorante (harinas de TRIGO y MALTA, CENTENO, dextrosa, emulgente (E-472e), antiaglomerante (E-170), estabilizante (E-341), conservante (E-200, E-282) y HUEVO.						Huevos, Gluten, Soja	en:eggs,en:gluten,en:soybeans	Leche, Frutos de cáscara, Dióxido de azufre y sulfitos, en:SULFITOS y FRUTOS DE CASCARA y LECHE	en:milk,en:nuts,en:sulphur-dioxide-and-sulphites,en:sulfitos-y-frutos-de-cascara-y-leche		100g	100g			426	kcal	20	g	8.2	g	53	g	8.5	g			8.5	g	1.1	g	0.44	g	426	kcal																																		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	d	18	c	58	1	7602	-5	-15	1	0	-10	App - elcoco, Apps, App - yuka, App - El CoCo
8480017100573		fr						Croissants																Dia	dia	Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, en:Sweet pastries and pies, Gâteaux, Viennoiseries, Croissants	en:snacks,en:breakfasts,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			France, Espagne	en:france,en:spain	Dia	dia	0																"Farine de blé, graisse de palme, huiles végétales (palme, tournesol, soja) en proportion variable, sucre, dextrose. lactoérum en poudre, oeuf liquide, levure, émulsifiants (E471 et E472e), sel, protéines de lait, conservateurs (E282 et E202) arômes, gluten de blé, stabilisant (E412), agent de traitement de la farine (E300) et colorant (E160a). Peut contenir des traces fruits à coque, des graines de sésame et soja."					"Gluten, Lait, Fruits à coque, Soja"	en:gluten,en:milk,en:nuts,en:soybeans	Graines de sésame, Soja	en:sesame-seeds,en:soybeans		100g	100g			470	kcal	28	g	14	g	47	g	12	g			6.9	g	0.68	g	0.272	g	470	kcal																																		en:pastries	en:sugary-snacks,en:pastries	4	en:4-ultra-processed-food-and-drink-products	e	20	c	58	1	7602	-5	-15	1	0	-10	App - elcoco, App - yuka, Apps, App - El CoCo
8437008555744		es					Croissant recto																	B2IN	b2in	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain			0																										100g	100g			227	kcal	18	g	11	g	43.4	g	6.1	g			7.7	g	0.4	g	0.16	g	227	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	d	14	b	61	1	7620	-5	-15	1	0		App - yuka, Apps
2092788002893		es																								Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants			España	en:spain			0																										100g	100g																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	unknown		b	68	1	7602	-5	-15	1	0		App - elcoco, Apps, App - El CoCo
2418187000290		es					Croissant mantequilla																	hiper dino	hiper-dino	Botanas, Snacks dulces, Galletas y pasteles, en:Sweet pastries and pies, Pasteles, Viennoiseries, Croissants, Croissants de mantequilla	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:sweet-pastries-and-pies,en:cakes,en:viennoiseries,en:croissants,en:butter-croissants			España	en:spain			0																										100g	100g			449	kcal	24	g	16	g	45	g	8.1	g			12	g	1.1	g	0.44	g	449	kcal																																		en:pastries	en:sugary-snacks,en:pastries		unknown	e	20	b	61	1	7620	-5	-15	1	0		App - yuka, Apps
