code	producer_product_id	lc	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nb	product_name_nl	product_name_pt	abbreviated_product_name_es	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_ca	origin_es	origin_fr	origin_nl	origin_pt	manufacturing_places	manufacturing_places_tags	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nb	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	starch_value	starch_unit	polyols_value	polyols_unit	vitamin-c_value	vitamin-c_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	conservation_conditions_fr	conservation_conditions_nl	customer_service_fr	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8436552381267		es				Miel de madroño																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8480010181500		fr				Miel con zumo de limón	Miel															Eroski	eroski		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			France, Espagne	en:france,en:spain	Eroski	eroski	0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, app-elcoco, App - El CoCo
8413812011355		es				Miel de romero																El Brezal	el-brezal		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores, Mieles de romero	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys,en:rosemary-honeys			España	en:spain			0																												100g	100g			328	kcal	0	g	0	g	82	g	75	g			0	g	0	g	0	g			328	kcal																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	14	b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8436004374717		es				Miel de eucalipto												350 g				Abedul	abedul		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de eucaliptus	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:eucalyptus-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8480010059779		es				Miel mil flores												500 g				Eroski	eroski		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain	Eroski	eroski	0																												100g	100g			0	kcal													0	g	0	g			0	kcal																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8480010193831		es				Miel mil flores con jalea real												350 g				Eroski	eroski		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Nutriscore, Nutriscore E	en:nutriscore,en:nutriscore-grade-e	España	en:spain	Eroski	eroski	0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8480010183047		es			Miel multiflor	Miel multifloral cruda Eztiona																Eroski	eroski		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain	Eroski	eroski	0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8434164501189		en			miel de for																	Granja san francisco	granja-san-francisco		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Flower honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Spain	en:spain			0																	Honey											100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - El CoCo, Apps
8413812011584		es				Miel																El Brezal	el-brezal		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8432430104843		es				Miel de azahar																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, en:Citrus honeys, Mieles de azahar	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8413812011348		fr					Miel de naranjo															el brezal	el-brezal		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			France, Espagne	en:france,en:spain			0																												100g	100g			328	kcal	0	g	0	g	82	g	74	g			0	g	0	g	0	g			328	kcal																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	14	b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - elcoco, App - El CoCo
8432430107097		es				Miel de flores												500 g				Herbolario navarro	herbolario-navarro		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8424763011721		es				Mellarius																Mellarius	mellarius		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8428919204265		es				Miel con Jalea Real												250 g	100g			Luna de Miel	luna-de-miel		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, en:Honey-based preparations, en:Honey and royal jelly mixtures	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:honey-based-preparations,en:honey-and-royal-jelly-mixtures			Francia, España	en:france,en:spain			0																		Miel (96%), gelée royale (4% equivale a 10g)										100g	100g			332	kcal	0	g	0	g	82	g	64	g			0.7	g	0.1	g	0.04	g			332	kcal																																											en:sweets	en:sugary-snacks,en:sweets		unknown	d	14	b	72	1	31008	-5	-15	1	0							App - yuka, Apps
24032445		es				Miel ecologica																GutBio	gutbio		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Ecológico	en:organic	España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
3560070457038		fr					Miel de flora ecologica															Carrefour bio	carrefour-bio		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys	Bio	en:organic	Espagne	en:spain	Carrefour	carrefour	0		Union européenne, Mezcla	en:european-union,fr:mezcla																									100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, App - yuka, Apps, App - El CoCo
8414606852512		es				Miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
3498410119837		es				Miel de flores												500 g				Bonpreu	bonpreu		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g	1404	kJ			0	g	0	g	82	g	72	g			0.6	g	0.2	g	0.08	g			1404	kJ																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	14	b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - El CoCo
8428919104107		es				Miel de flores												1 kg				Luna de Miel	luna-de-miel		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g	1360	kJ			0	g	0	g	80	g	80	g			0	g	0.02	g	0.008	g			1360	kJ																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	14	b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8437003931079		es				Miel de flores																D. Guerrero	d-guerrero		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8421691701182		es				Miel de eucaliptus																Alipende	alipende		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de eucaliptus	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:eucalyptus-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8431876115567		es				Miel de eucaliptus												350 g				Carrefour	carrefour		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de eucaliptus	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:eucalyptus-honeys			España	en:spain	Carrefour	carrefour	0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8411882009128		es				Miel de Azahar con Jalea Real												500 g							Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, en:Citrus honeys, Mieles de azahar	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys	No vegan	es:no-vegan	España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8305680290706		es				Miel multiflora																Sentido Común	sentido-comun		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8431876050998		es				Miel bosque galicia																De nuestra tierra	de-nuestra-tierra		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Miels-espagnols	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,es:miels-espagnols			España	en:spain			0																		Miel 100%.					Ausencia	es:ausencia				100g	100g	1314	kJ	315	kcal	0	g	0	g	76.8	g	76.8	g	0	g	0.5	g	0	g	0	g			1314	kJ																									0	g																	en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	13	b	72	1	31008	-5	-15	1	0							App - yuka, Apps, Producers, Producer - carrefour-espana, App - El CoCo
8430803019602		en			Miel de flores	Miel de flores												500 g	100g			Supersol	supersol		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Flower honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Spain	en:spain			0																												100g	100g			332	kcal	0.2	g	0	g	82.2	g	82.2	g	0	g	0.3	g	0	g	0	g			332	kcal																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	14	b	72	1	31008	-5	-15	1	0							App - waistline, Apps, App - yuka
8411882009722		es				Miel de Azahar con Polen, Jalea Real y Propoleo																Apiterapia	apiterapia		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, en:Citrus honeys, Mieles de azahar	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys			España	en:spain			0																												100g	serving																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8411882001962		fr					Miel de Azahar con jalea real											300 g				Apiterapia	apiterapia		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'agrumes, Miels d'oranger"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys			France, Espagne	en:france,en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, App - yuka, Apps, App - El CoCo
8411882009227		fr					Jarabe de miel casero															Apiterapia	apiterapia		"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels"	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			France, Espagne	en:france,en:spain			0																												100g	100g			311	kcal	0	g	0	g	77	g	55	g			4	g	32	g	12.8	g			311	kcal																																											en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	23	b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8413279813110		es				Miel de flores aljara flor																Aljara flor	aljara-flor		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8414529120019		es				Miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8413975000074		es				Miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																	0	g	0	g																																															en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8437004976277		es				miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																	0	g	0	g																																															en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8410885081384		es				Miel cremosa con propóleo																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8437006021135		es				Miel multifloral guadlhor																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8437019239015		es				Miel de azahar																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, en:Citrus honeys, Mieles de azahar	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:citrus-honeys,en:orange-blossom-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8420433051127		es				Miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8437007706017		es				Miel de Bosque																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8435041012699		es				Miel de romero																El Reco	el-reco		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de romero	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:rosemary-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - elcoco, Apps, App - yuka, App - El CoCo
8437011262950		es				Miel de encina																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8437007782356		es				Miel de manuka																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de manuka	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:manuka-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
0895015001049		es				Miel de Manuka																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de manuka	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:manuka-honeys			España	en:spain			0																												100g	100g																	0	g	0	g																																															en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8434164490827		es				Miel de Manuka																Granja san francisco	granja-san-francisco		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de manuka	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:manuka-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
7591709000024		es				Miel de flores																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8414260175071		es				Miel																mel da anta	mel-da-anta		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8437001918119		es				Miel Mil Flores El Comtat																e. company	e-company		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps
8429010011127		es				Miel																			Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Ecológico, Ecológico UE, ES-ECO-019-CT	en:organic,en:eu-organic,en:es-eco-019-ct	España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	79	1	31008	-5	-15	1	15							App - yuka, Apps
8428919209239		es				Miel El Apicultor de los campos de Castilla																el apicultor	el-apicultor		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8437011085238		es				Miel del bosque																la puela	la-puela		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, App - El CoCo
8437000569039		es				Miel de flores																casas de abril	casas-de-abril		Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de flores	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			España	en:spain			0																												100g	100g																																																																			en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15	1	0							App - yuka, Apps, app-elcoco, App - El CoCo
